bgc_id,product,bigscape_class,genome_id,accn_id,gcf_0.50,gcf_0.30,gcf_0.40,Clan Number,fam_id_0.30,fam_type_0.30,fam_known_compounds_0.30
CP126081.1.region003,RRE-containing,RiPPs,GCA_030122825.1,CP126081.1,2526,2526,2526,2963,29,unknown_family,u_RiPPs_29
JAUCFA010000002.1.region001,LAP,RiPPs,GCA_030348675.1,JAUCFA010000002.1,3433,3433,3433,3065,4,unknown_family,u_RiPPs_4
JAUCFA010000002.1.region008,lassopeptide,RiPPs,GCA_030348675.1,JAUCFA010000002.1,3558,3259,3259,3259,35,unknown_family,u_RiPPs_35
JAUCFA010000002.1.region005,betalactone,Others,GCA_030348675.1,JAUCFA010000002.1,3563,2937,3563,2937,1,unknown_family,u_Others_1
JAUCFA010000002.1.region003,NRP-metallophore.NRPS,Others,GCA_030348675.1,JAUCFA010000002.1,3067,3067,3067,794,6,unknown_family,u_Others_6
JAUCFA010000002.1.region006,RiPP-like,RiPPs,GCA_030348675.1,JAUCFA010000002.1,3057,3057,3057,2582,5,unknown_family,u_RiPPs_5
JAUCFA010000002.1.region004,RiPP-like,RiPPs,GCA_030348675.1,JAUCFA010000002.1,2975,2975,2975,2582,46,unknown_family,u_RiPPs_46
JAUCFA010000002.1.region002,NI-siderophore,Others,GCA_030348675.1,JAUCFA010000002.1,3322,3322,3322,3322,3,known_family,petrobactin
JAUCFA010000002.1.region007,terpene,Terpene,GCA_030348675.1,JAUCFA010000002.1,3326,3326,3326,3326,2,unknown_family,u_Terpene_2
JAUCFA010000003.1.region001,RiPP-like,RiPPs,GCA_030348675.1,JAUCFA010000003.1,3260,2952,3260,2582,109,unknown_family,u_RiPPs_109
CP128153.1.region006,terpene,Terpene,GCA_030292155.1,CP128153.1,2941,2941,2941,2941,2,unknown_family,u_Terpene_2
CP128153.1.region005,NRPS,NRPS,GCA_030292155.1,CP128153.1,3455,3455,3455,,87,unknown_family,u_NRPS_87
CP128153.1.region007,T3PKS,PKSother,GCA_030292155.1,CP128153.1,3079,3079,3079,,91,unknown_family,u_PKSother_91
CP128153.1.region008,lassopeptide,RiPPs,GCA_030292155.1,CP128153.1,3327,3327,3327,2582,24,unknown_family,u_RiPPs_24
CP128153.1.region002,NI-siderophore,Others,GCA_030292155.1,CP128153.1,3452,3452,3452,3322,3,known_family,petrobactin
CP128153.1.region001,NRPS,NRPS,GCA_030292155.1,CP128153.1,3073,3073,3073,,130,unknown_family,u_NRPS_130
CP128159.1.region001,RiPP-like,RiPPs,GCA_030292155.1,CP128159.1,3081,3081,3081,2582,117,unknown_family,u_RiPPs_117
CP128153.1.region003,betalactone,Others,GCA_030292155.1,CP128153.1,3068,3453,3068,2937,1,unknown_family,u_Others_1
CP128159.1.region002,RiPP-like,RiPPs,GCA_030292155.1,CP128159.1,3449,3449,3449,2582,111,unknown_family,u_RiPPs_111
CP128153.1.region004,LAP,RiPPs,GCA_030292155.1,CP128153.1,3454,3076,3454,2582,107,unknown_family,u_RiPPs_107
JAUCFX010000005.1.region005,transAT-PKS.T3PKS.NRPS,PKS-NRP_Hybrids,GCA_030348305.1,JAUCFX010000005.1,1023,1023,1023,1023,10,known_family,bacillaene
JAUCFX010000005.1.region009,LAP.RRE-containing,RiPPs,GCA_030348305.1,JAUCFX010000005.1,3487,3119,3487,2582,56,known_family,plantazolicin
JAUCFX010000005.1.region007,terpene,Terpene,GCA_030348305.1,JAUCFX010000005.1,3485,3485,3485,2488,50,unknown_family,u_Terpene_50
JAUCFX010000005.1.region013,RiPP-like.NRP-metallophore.NRPS,Others,GCA_030348305.1,JAUCFX010000005.1,3548,3548,3548,794,11,unknown_family,u_Others_11
JAUCFX010000005.1.region002,T3PKS,PKSother,GCA_030348305.1,JAUCFX010000005.1,2765,3480,2765,,48,unknown_family,u_PKSother_48
JAUCFX010000005.1.region012,other,Others,GCA_030348305.1,JAUCFX010000005.1,1105,1105,1105,3317,8,known_family,bacilysin;bacilysin
JAUCFX010000005.1.region003,terpene,Terpene,GCA_030348305.1,JAUCFX010000005.1,3538,3538,3538,3538,7,unknown_family,u_Terpene_7
JAUCFX010000005.1.region011,NRPS,NRPS,GCA_030348305.1,JAUCFX010000005.1,3545,3545,3545,,9,known_family,surfactin
JAUCFX010000005.1.region001,transAT-PKS,PKSother,GCA_030348305.1,JAUCFX010000005.1,3384,3384,3384,,44,known_family,difficidin
JAUCFX010000005.1.region010,LAP.thiopeptide,RiPPs,GCA_030348305.1,JAUCFX010000005.1,3488,3488,3488,2582,192,unknown_family,u_RiPPs_192
JAUCFX010000005.1.region004,transAT-PKS.betalactone.NRPS,Others,GCA_030348305.1,JAUCFX010000005.1,3539,2750,3539,794,41,known_family,fengycin
JAUCFX010000005.1.region006,transAT-PKS,PKSother,GCA_030348305.1,JAUCFX010000005.1,2748,2748,2748,,40,known_family,macrolactin H;macrolactin B;macrolactin 1c;macrolactin E;macrolactin H
JAUCFX010000005.1.region008,PKS-like,PKSother,GCA_030348305.1,JAUCFX010000005.1,3486,3486,3486,,49,unknown_family,u_PKSother_49
JAUCEX010000002.1.region007,T3PKS,PKSother,GCA_030348735.1,JAUCEX010000002.1,2626,2591,2684,,33,unknown_family,u_PKSother_33
JAUCEX010000002.1.region001,ranthipeptide.sactipeptide,RiPPs,GCA_030348735.1,JAUCEX010000002.1,2595,3224,2595,2582,270,unknown_family,u_RiPPs_270
JAUCEX010000002.1.region009,other,Others,GCA_030348735.1,JAUCEX010000002.1,2534,2871,2871,794,42,unknown_family,u_Others_42
JAUCEX010000002.1.region004,RRE-containing,RiPPs,GCA_030348735.1,JAUCEX010000002.1,2963,2963,2963,2963,29,unknown_family,u_RiPPs_29
JAUCEX010000002.1.region010,RiPP-like,RiPPs,GCA_030348735.1,JAUCEX010000002.1,2687,2687,2687,2582,76,unknown_family,u_RiPPs_76
JAUCEX010000002.1.region008,betalactone,Others,GCA_030348735.1,JAUCEX010000002.1,3231,3231,3231,794,34,unknown_family,u_Others_34
JAUCEX010000002.1.region002,NRPS,NRPS,GCA_030348735.1,JAUCEX010000002.1,2620,2620,2620,,30,unknown_family,u_NRPS_30
JAUCEX010000002.1.region003,T1PKS.NRPS,PKS-NRP_Hybrids,GCA_030348735.1,JAUCEX010000002.1,2621,2621,2621,1023,55,unknown_family,u_PKS-NRP_Hybrids_55
JAUCEX010000002.1.region006,betalactone,Others,GCA_030348735.1,JAUCEX010000002.1,3576,2589,3576,794,27,unknown_family,u_Others_27
JAUCEX010000002.1.region005,NI-siderophore.terpene,Others,GCA_030348735.1,JAUCEX010000002.1,2681,2527,2681,794,28,unknown_family,u_Others_28
CP126525.1.region005,betalactone,Others,GCA_030167055.1,CP126525.1,3563,3563,3563,2937,1,unknown_family,u_Others_1
CP126525.1.region001,NRPS-like,NRPS,GCA_030167055.1,CP126525.1,3135,3135,3135,,37,unknown_family,u_NRPS_37
CP126525.1.region007,RiPP-like,RiPPs,GCA_030167055.1,CP126525.1,3561,3561,3561,2582,5,unknown_family,u_RiPPs_5
CP126528.1.region001,RiPP-like,RiPPs,GCA_030167055.1,CP126528.1,3567,3567,3567,2582,58,unknown_family,u_RiPPs_58
CP126525.1.region003,NI-siderophore,Others,GCA_030167055.1,CP126525.1,2934,2934,2934,3322,3,known_family,petrobactin
CP126525.1.region008,NRPS,NRPS,GCA_030167055.1,CP126525.1,2940,2940,2940,,15,unknown_family,u_NRPS_15
CP126525.1.region006,RiPP-like,RiPPs,GCA_030167055.1,CP126525.1,3069,3069,3069,2582,26,unknown_family,u_RiPPs_26
CP126525.1.region004,NRP-metallophore.NRPS,Others,GCA_030167055.1,CP126525.1,3067,3067,3067,794,6,unknown_family,u_Others_6
CP126525.1.region010,lassopeptide,RiPPs,GCA_030167055.1,CP126525.1,3558,2894,2894,2894,35,unknown_family,u_RiPPs_35
CP126525.1.region009,terpene,Terpene,GCA_030167055.1,CP126525.1,2941,2941,2941,2941,2,unknown_family,u_Terpene_2
CP126525.1.region002,LAP,RiPPs,GCA_030167055.1,CP126525.1,3566,3566,3566,3065,4,unknown_family,u_RiPPs_4
JAUCFK010000007.1.region004,betalactone,Others,GCA_030348485.1,JAUCFK010000007.1,3355,3355,3355,794,51,unknown_family,u_Others_51
JAUCFK010000007.1.region001,RRE-containing.lassopeptide,RiPPs,GCA_030348485.1,JAUCFK010000007.1,2741,2741,2741,2582,74,unknown_family,u_RiPPs_74
JAUCFK010000007.1.region005,terpene,Terpene,GCA_030348485.1,JAUCFK010000007.1,3356,3356,3356,2488,95,unknown_family,u_Terpene_95
JAUCFK010000007.1.region006,NRPS,NRPS,GCA_030348485.1,JAUCFK010000007.1,3357,3357,3357,,85,unknown_family,u_NRPS_85
JAUCFK010000007.1.region007,phosphonate,Others,GCA_030348485.1,JAUCFK010000007.1,3358,3358,3358,794,65,unknown_family,u_Others_65
JAUCFK010000007.1.region003,T3PKS,PKSother,GCA_030348485.1,JAUCFK010000007.1,3354,2743,2733,,89,unknown_family,u_PKSother_89
JAUCFK010000007.1.region002,NRPS-like,NRPS,GCA_030348485.1,JAUCFK010000007.1,3353,3127,3353,,62,unknown_family,u_NRPS_62
CP126104.1.region009,T3PKS,PKSother,GCA_030123285.1,CP126104.1,2765,3480,2765,,48,unknown_family,u_PKSother_48
CP126104.1.region013,other,Others,GCA_030123285.1,CP126104.1,1105,1105,1105,3317,8,known_family,bacilysin;bacilysin
CP126104.1.region012,RiPP-like.NRP-metallophore.NRPS,Others,GCA_030123285.1,CP126104.1,3548,3548,3548,794,11,unknown_family,u_Others_11
CP126104.1.region001,NRPS,NRPS,GCA_030123285.1,CP126104.1,3545,3545,3545,,9,known_family,surfactin
CP126104.1.region007,transAT-PKS.betalactone.NRPS,Others,GCA_030123285.1,CP126104.1,3539,2750,3539,794,41,known_family,fengycin
CP126104.1.region008,terpene,Terpene,GCA_030123285.1,CP126104.1,3538,3538,3538,3538,7,unknown_family,u_Terpene_7
CP126104.1.region010,transAT-PKS,PKSother,GCA_030123285.1,CP126104.1,3384,3384,3384,,44,known_family,difficidin
CP126104.1.region003,PKS-like,PKSother,GCA_030123285.1,CP126104.1,3486,3486,3486,,49,unknown_family,u_PKSother_49
CP126104.1.region006,transAT-PKS.T3PKS.NRPS,PKS-NRP_Hybrids,GCA_030123285.1,CP126104.1,1023,1023,1023,1023,10,known_family,bacillaene
CP126104.1.region011,NRPS,NRPS,GCA_030123285.1,CP126104.1,2401,2401,2401,,127,known_family,bacillothiazol A;bacillothiazol B;bacillothiazol C;bacillothiazol D;bacillothiazol E;bacillothiazol F;bacillothiazol G;bacillothiazol H;bacillothiazol I;bacillothiazol J;bacillothiazol K;bacillothiazol L;bacillothiazol M;bacillothiazol N
CP126104.1.region005,transAT-PKS,PKSother,GCA_030123285.1,CP126104.1,2748,2748,2748,,40,known_family,macrolactin H;macrolactin B;macrolactin 1c;macrolactin E;macrolactin H
CP126104.1.region002,LAP.RRE-containing,RiPPs,GCA_030123285.1,CP126104.1,3487,3119,3487,2582,56,known_family,plantazolicin
CP126104.1.region004,terpene,Terpene,GCA_030123285.1,CP126104.1,3485,3485,3485,2488,50,unknown_family,u_Terpene_50
CP127194.1.region003,LAP,RiPPs,GCA_030272035.1,CP127194.1,3065,3065,3065,3065,4,unknown_family,u_RiPPs_4
CP127194.1.region005,NRP-metallophore.NRPS,Others,GCA_030272035.1,CP127194.1,3067,3067,3067,794,6,unknown_family,u_Others_6
CP127194.1.region004,NI-siderophore,Others,GCA_030272035.1,CP127194.1,2934,2934,2934,3322,3,known_family,petrobactin
CP127194.1.region011,terpene,Terpene,GCA_030272035.1,CP127194.1,2941,2941,2941,2941,2,unknown_family,u_Terpene_2
CP127194.1.region007,betalactone,Others,GCA_030272035.1,CP127194.1,3563,2937,3563,2937,1,unknown_family,u_Others_1
CP127194.1.region010,NRPS,NRPS,GCA_030272035.1,CP127194.1,2940,2940,2940,,15,unknown_family,u_NRPS_15
CP127194.1.region009,RiPP-like,RiPPs,GCA_030272035.1,CP127194.1,2939,2939,2939,2582,5,unknown_family,u_RiPPs_5
CP127194.1.region012,lanthipeptide-class-ii,RiPPs,GCA_030272035.1,CP127194.1,466,466,466,2582,105,known_family,cerecidin;cerecidin A1;cerecidin A2;cerecidin A3;cerecidin A4;cerecidin A5;cerecidin A6;cerecidin A7
CP127194.1.region008,RiPP-like,RiPPs,GCA_030272035.1,CP127194.1,2938,2938,2938,2582,26,unknown_family,u_RiPPs_26
CP127194.1.region001,NRPS-like,NRPS,GCA_030272035.1,CP127194.1,3135,3135,3135,,37,unknown_family,u_NRPS_37
CP127194.1.region006,NRPS,NRPS,GCA_030272035.1,CP127194.1,2910,2910,2910,,31,unknown_family,u_NRPS_31
CP127194.1.region002,RiPP-like,RiPPs,GCA_030272035.1,CP127194.1,2932,2932,2932,2582,217,unknown_family,u_RiPPs_217
JAUKNS010000002.1.region004,lassopeptide,RiPPs,GCA_030487755.1,JAUKNS010000002.1,3366,3503,3366,2582,257,unknown_family,u_RiPPs_257
JAUKNS010000001.1.region003,lanthipeptide-class-iii,RiPPs,GCA_030487755.1,JAUKNS010000001.1,2455,3499,3499,2582,246,unknown_family,u_RiPPs_246
JAUKNS010000003.1.region001,proteusin,RiPPs,GCA_030487755.1,JAUKNS010000003.1,3504,3504,3504,2582,245,unknown_family,u_RiPPs_245
JAUKNS010000001.1.region002,transAT-PKS.T1PKS.NRPS,PKS-NRP_Hybrids,GCA_030487755.1,JAUKNS010000001.1,3498,3498,3498,1023,377,unknown_family,u_PKS-NRP_Hybrids_377
JAUKNS010000004.1.region003,terpene,Terpene,GCA_030487755.1,JAUKNS010000004.1,2677,3507,3507,2488,135,unknown_family,u_Terpene_135
JAUKNS010000009.1.region001,lanthipeptide-class-ii.terpene,Others,GCA_030487755.1,JAUKNS010000009.1,3510,3510,3510,794,144,unknown_family,u_Others_144
JAUKNS010000002.1.region002,T3PKS,PKSother,GCA_030487755.1,JAUKNS010000002.1,3501,3501,3501,,333,unknown_family,u_PKSother_333
JAUKNS010000004.1.region001,NRPS,NRPS,GCA_030487755.1,JAUKNS010000004.1,3505,3505,3505,,307,unknown_family,u_NRPS_307
JAUKNS010000004.1.region004,NRP-metallophore.NRPS,Others,GCA_030487755.1,JAUKNS010000004.1,3314,3371,3371,794,98,unknown_family,u_Others_98
JAUKNS010000002.1.region003,NRPS-like,NRPS,GCA_030487755.1,JAUKNS010000002.1,3502,3502,3502,,323,unknown_family,u_NRPS_323
JAUKNS010000007.1.region001,opine-like-metallophore,Others,GCA_030487755.1,JAUKNS010000007.1,3509,3509,3509,794,166,unknown_family,u_Others_166
JAUKNS010000004.1.region002,cyclic-lactone-autoinducer,RiPPs,GCA_030487755.1,JAUKNS010000004.1,3506,3506,3506,2582,273,unknown_family,u_RiPPs_273
JAUKNS010000002.1.region001,terpene,Terpene,GCA_030487755.1,JAUKNS010000002.1,3500,3500,3500,2488,353,unknown_family,u_Terpene_353
JAUKNS010000001.1.region001,transAT-PKS.NRPS,PKS-NRP_Hybrids,GCA_030487755.1,JAUKNS010000001.1,3497,3497,3497,1023,380,unknown_family,u_PKS-NRP_Hybrids_380
CP126077.1.region002,ectoine,Others,GCA_030122745.1,CP126077.1,2827,2489,2489,794,142,unknown_family,u_Others_142
CP126077.1.region003,T3PKS,PKSother,GCA_030122745.1,CP126077.1,2490,2490,2490,,325,unknown_family,u_PKSother_325
CP126077.1.region005,T3PKS,PKSother,GCA_030122745.1,CP126077.1,2492,2492,2492,,338,unknown_family,u_PKSother_338
CP126077.1.region004,terpene,Terpene,GCA_030122745.1,CP126077.1,2491,2491,2491,2488,360,unknown_family,u_Terpene_360
CP126077.1.region001,terpene,Terpene,GCA_030122745.1,CP126077.1,2488,2488,2488,2488,367,unknown_family,u_Terpene_367
CP128114.1.region002,phosphonate,Others,GCA_030292035.1,CP128114.1,2982,2982,2982,794,179,unknown_family,u_Others_179
CP128114.1.region005,betalactone,Others,GCA_030292035.1,CP128114.1,3576,2589,3576,794,27,unknown_family,u_Others_27
CP128114.1.region006,terpene,Terpene,GCA_030292035.1,CP128114.1,2683,2590,2683,2488,36,unknown_family,u_Terpene_36
CP128114.1.region007,T3PKS,PKSother,GCA_030292035.1,CP128114.1,2626,2591,2684,,33,unknown_family,u_PKSother_33
CP128114.1.region008,RiPP-like,RiPPs,GCA_030292035.1,CP128114.1,2685,2685,2685,2582,43,unknown_family,u_RiPPs_43
CP128114.1.region001,NRPS,NRPS,GCA_030292035.1,CP128114.1,2620,2620,2620,,30,unknown_family,u_NRPS_30
CP128114.1.region009,betalactone,Others,GCA_030292035.1,CP128114.1,3231,3231,3231,794,34,unknown_family,u_Others_34
CP128114.1.region003,RRE-containing,RiPPs,GCA_030292035.1,CP128114.1,2963,2963,2963,2963,29,unknown_family,u_RiPPs_29
CP128114.1.region010,NRP-metallophore.NRPS,Others,GCA_030292035.1,CP128114.1,2535,2969,2969,794,38,unknown_family,u_Others_38
CP128114.1.region004,NI-siderophore.terpene,Others,GCA_030292035.1,CP128114.1,2681,2527,2681,794,28,unknown_family,u_Others_28
CP126109.1.region001,LAP,RiPPs,GCA_030123385.1,CP126109.1,3492,2792,3492,2582,118,unknown_family,u_RiPPs_118
CP126109.1.region003,terpene,Terpene,GCA_030123385.1,CP126109.1,3494,3494,3494,2488,96,unknown_family,u_Terpene_96
CP126109.1.region006,RRE-containing,RiPPs,GCA_030123385.1,CP126109.1,2797,2797,2797,2582,224,unknown_family,u_RiPPs_224
CP126109.1.region002,NI-siderophore,Others,GCA_030123385.1,CP126109.1,3179,3493,3583,794,66,unknown_family,u_Others_66
CP126109.1.region007,lassopeptide,RiPPs,GCA_030123385.1,CP126109.1,3327,2798,2798,2582,275,unknown_family,u_RiPPs_275
CP126109.1.region004,T3PKS,PKSother,GCA_030123385.1,CP126109.1,3495,3495,3495,,63,unknown_family,u_PKSother_63
CP126109.1.region005,terpene,Terpene,GCA_030123385.1,CP126109.1,3182,3182,3182,2488,94,unknown_family,u_Terpene_94
CP126109.1.region008,cyclic-lactone-autoinducer,RiPPs,GCA_030123385.1,CP126109.1,2799,2799,2799,2582,202,unknown_family,u_RiPPs_202
CP126111.1.region001,redox-cofactor,RiPPs,GCA_030123465.1,CP126111.1,2807,2807,2807,2582,232,unknown_family,u_RiPPs_232
CP126111.1.region005,terpene,Terpene,GCA_030123465.1,CP126111.1,2811,2811,2811,2488,357,unknown_family,u_Terpene_357
CP126111.1.region002,betalactone,Others,GCA_030123465.1,CP126111.1,2834,2651,2651,794,67,unknown_family,u_Others_67
CP126111.1.region006,T3PKS,PKSother,GCA_030123465.1,CP126111.1,2812,2830,2812,,92,unknown_family,u_PKSother_92
CP126111.1.region004,LAP,RiPPs,GCA_030123465.1,CP126111.1,2810,2810,2810,2582,225,unknown_family,u_RiPPs_225
CP126111.1.region008,lassopeptide,RiPPs,GCA_030123465.1,CP126111.1,2814,2814,2833,2582,210,unknown_family,u_RiPPs_210
CP126111.1.region007,RRE-containing,RiPPs,GCA_030123465.1,CP126111.1,2813,2813,2813,2582,196,unknown_family,u_RiPPs_196
CP126111.1.region003,terpene,Terpene,GCA_030123465.1,CP126111.1,2809,2809,2809,2488,359,unknown_family,u_Terpene_359
CP128149.1.region007,NRPS,NRPS,GCA_030292225.1,CP128149.1,2940,2940,2940,,15,unknown_family,u_NRPS_15
CP128149.1.region005,RiPP-like,RiPPs,GCA_030292225.1,CP128149.1,2975,2975,2975,2582,46,unknown_family,u_RiPPs_46
CP128149.1.region001,LAP,RiPPs,GCA_030292225.1,CP128149.1,3566,3566,3566,3065,4,unknown_family,u_RiPPs_4
CP128149.1.region008,RiPP-like,RiPPs,GCA_030292225.1,CP128149.1,3057,3057,3057,2582,5,unknown_family,u_RiPPs_5
CP128149.1.region003,NI-siderophore,Others,GCA_030292225.1,CP128149.1,3322,3322,3322,3322,3,known_family,petrobactin
CP128149.1.region011,lanthipeptide-class-ii.cyclic-lactone-autoinducer,RiPPs,GCA_030292225.1,CP128149.1,3031,3031,3060,2582,84,unknown_family,u_RiPPs_84
CP128149.1.region012,lassopeptide,RiPPs,GCA_030292225.1,CP128149.1,3327,3327,3327,2582,24,unknown_family,u_RiPPs_24
CP128149.1.region004,NRP-metallophore.NRPS,Others,GCA_030292225.1,CP128149.1,3067,3067,3067,794,6,unknown_family,u_Others_6
CP128149.1.region006,betalactone,Others,GCA_030292225.1,CP128149.1,3068,2937,3068,2937,1,unknown_family,u_Others_1
CP128143.1.region001,NRPS,NRPS,GCA_030292225.1,CP128143.1,2910,2910,2910,,31,unknown_family,u_NRPS_31
CP128143.1.region002,lanthipeptide-class-iii,RiPPs,GCA_030292225.1,CP128143.1,3046,3046,3046,2582,75,unknown_family,u_RiPPs_75
CP128149.1.region009,lanthipeptide-class-i,RiPPs,GCA_030292225.1,CP128149.1,3029,3029,3029,2582,60,unknown_family,u_RiPPs_60
CP128149.1.region010,terpene,Terpene,GCA_030292225.1,CP128149.1,3326,3326,3326,3326,2,unknown_family,u_Terpene_2
CP128149.1.region002,T1PKS.NRPS,PKS-NRP_Hybrids,GCA_030292225.1,CP128149.1,3023,3023,3023,1023,97,unknown_family,u_PKS-NRP_Hybrids_97
CP128168.1.region005,betalactone,Others,GCA_030291935.1,CP128168.1,3422,3095,3422,794,153,unknown_family,u_Others_153
CP128168.1.region002,NI-siderophore,Others,GCA_030291935.1,CP128168.1,3092,3092,3092,794,176,unknown_family,u_Others_176
CP128168.1.region006,T3PKS,PKSother,GCA_030291935.1,CP128168.1,3096,3096,3096,,335,unknown_family,u_PKSother_335
CP128168.1.region004,terpene,Terpene,GCA_030291935.1,CP128168.1,3094,3094,3094,2488,344,unknown_family,u_Terpene_344
CP128168.1.region003,NI-siderophore,Others,GCA_030291935.1,CP128168.1,3583,3093,3583,794,169,unknown_family,u_Others_169
CP128168.1.region001,LAP.RRE-containing,RiPPs,GCA_030291935.1,CP128168.1,3091,3091,3091,2582,248,unknown_family,u_RiPPs_248
JAVIVS010000003.1.region003,T3PKS,PKSother,GCA_031324245.1,JAVIVS010000003.1,3582,2805,2805,,132,unknown_family,u_PKSother_132
JAVIVS010000003.1.region002,terpene,Terpene,GCA_031324245.1,JAVIVS010000003.1,2783,3581,2783,2488,343,unknown_family,u_Terpene_343
JAVIVS010000001.1.region001,LAP.thiopeptide.redox-cofactor,RiPPs,GCA_031324245.1,JAVIVS010000001.1,3579,3579,3579,2582,293,unknown_family,u_RiPPs_293
JAVIVS010000003.1.region001,terpene,Terpene,GCA_031324245.1,JAVIVS010000003.1,3580,3580,3580,2488,364,unknown_family,u_Terpene_364
JAUCEL010000008.1.region004,RiPP-like,RiPPs,GCA_030348985.1,JAUCEL010000008.1,3129,3129,3129,2582,211,unknown_family,u_RiPPs_211
JAUCEL010000008.1.region003,T3PKS,PKSother,GCA_030348985.1,JAUCEL010000008.1,3351,3128,3128,,331,unknown_family,u_PKSother_331
JAUCEL010000001.1.region005,betalactone,Others,GCA_030348985.1,JAUCEL010000001.1,3355,3355,3355,794,51,unknown_family,u_Others_51
JAUCEL010000001.1.region001,NRPS,NRPS,GCA_030348985.1,JAUCEL010000001.1,3121,3121,3121,,301,unknown_family,u_NRPS_301
JAUCEL010000001.1.region004,opine-like-metallophore,Others,GCA_030348985.1,JAUCEL010000001.1,3124,3124,3124,794,168,unknown_family,u_Others_168
JAUCEL010000008.1.region002,NRPS-like,NRPS,GCA_030348985.1,JAUCEL010000008.1,3353,3127,3353,,62,unknown_family,u_NRPS_62
JAUCEL010000008.1.region001,LAP.thiopeptide.cyclic-lactone-autoinducer.RRE-containing,RiPPs,GCA_030348985.1,JAUCEL010000008.1,3126,3126,3126,2582,294,unknown_family,u_RiPPs_294
JAUCEL010000001.1.region003,terpene,Terpene,GCA_030348985.1,JAUCEL010000001.1,3123,3123,3123,2488,348,unknown_family,u_Terpene_348
JAUCEL010000001.1.region002,NI-siderophore,Others,GCA_030348985.1,JAUCEL010000001.1,2734,3122,3122,794,139,unknown_family,u_Others_139
CP127373.1.region001,RiPP-like,RiPPs,GCA_030285945.1,CP127373.1,2943,2943,2943,2582,251,unknown_family,u_RiPPs_251
CP127376.1.region004,NI-siderophore,Others,GCA_030285945.1,CP127376.1,3452,3452,3452,3322,3,known_family,petrobactin
CP127376.1.region001,NRPS,NRPS,GCA_030285945.1,CP127376.1,2944,2944,2944,,321,unknown_family,u_NRPS_321
CP127376.1.region006,RiPP-like,RiPPs,GCA_030285945.1,CP127376.1,3015,2949,2949,2582,110,unknown_family,u_RiPPs_110
CP127376.1.region003,NI-siderophore,Others,GCA_030285945.1,CP127376.1,2946,2946,2946,794,175,unknown_family,u_Others_175
CP127376.1.region008,lassopeptide,RiPPs,GCA_030285945.1,CP127376.1,3327,3327,3327,2582,24,unknown_family,u_RiPPs_24
CP127376.1.region005,betalactone,Others,GCA_030285945.1,CP127376.1,3563,3453,3563,2937,1,unknown_family,u_Others_1
CP127376.1.region007,terpene,Terpene,GCA_030285945.1,CP127376.1,3326,3326,3326,3326,2,unknown_family,u_Terpene_2
CP127376.1.region002,LAP.ranthipeptide,RiPPs,GCA_030285945.1,CP127376.1,3433,3433,3433,3065,4,unknown_family,u_RiPPs_4
CP126085.1.region006,lassopeptide,RiPPs,GCA_030122905.1,CP126085.1,3007,3007,3007,2582,25,unknown_family,u_RiPPs_25
CP126085.1.region002,NRPS,NRPS,GCA_030122905.1,CP126085.1,3003,3003,3003,,39,unknown_family,u_NRPS_39
CP126085.1.region005,terpene,Terpene,GCA_030122905.1,CP126085.1,3551,3551,3551,2488,18,unknown_family,u_Terpene_18
CP126085.1.region003,betalactone,Others,GCA_030122905.1,CP126085.1,3422,3422,3422,794,13,unknown_family,u_Others_13
CP126085.1.region004,T3PKS,PKSother,GCA_030122905.1,CP126085.1,3421,3421,3421,,16,unknown_family,u_PKSother_16
CP126085.1.region001,NRPS,NRPS,GCA_030122905.1,CP126085.1,351,351,351,,21,known_family,koranimine
CP126085.1.region007,LAP,RiPPs,GCA_030122905.1,CP126085.1,2582,2582,2582,2582,14,unknown_family,u_RiPPs_14
CP126085.1.region008,terpene,Terpene,GCA_030122905.1,CP126085.1,2583,2617,2583,2488,17,unknown_family,u_Terpene_17
CP126085.1.region009,NI-siderophore,Others,GCA_030122905.1,CP126085.1,3556,3415,3556,794,12,unknown_family,u_Others_12
JAVIVP010000001.1.region001,LAP,RiPPs,GCA_031324305.1,JAVIVP010000001.1,3549,3549,3549,2582,14,unknown_family,u_RiPPs_14
JAVIVP010000001.1.region002,lassopeptide,RiPPs,GCA_031324305.1,JAVIVP010000001.1,3550,3007,3007,2582,25,unknown_family,u_RiPPs_25
JAVIVP010000003.1.region002,NRPS,NRPS,GCA_031324305.1,JAVIVP010000003.1,3003,3003,3003,,39,unknown_family,u_NRPS_39
JAVIVP010000001.1.region005,betalactone,Others,GCA_031324305.1,JAVIVP010000001.1,2554,3422,2554,794,13,unknown_family,u_Others_13
JAVIVP010000029.1.region002,terpene,Terpene,GCA_031324305.1,JAVIVP010000029.1,2779,2779,2779,2488,17,unknown_family,u_Terpene_17
JAVIVP010000001.1.region003,terpene,Terpene,GCA_031324305.1,JAVIVP010000001.1,3551,3551,3551,2488,18,unknown_family,u_Terpene_18
JAVIVP010000003.1.region001,NRPS,NRPS,GCA_031324305.1,JAVIVP010000003.1,351,351,351,,21,known_family,koranimine
JAVIVP010000001.1.region004,T3PKS,PKSother,GCA_031324305.1,JAVIVP010000001.1,3421,3421,3421,,16,unknown_family,u_PKSother_16
JAVIVP010000029.1.region001,NI-siderophore,Others,GCA_031324305.1,JAVIVP010000029.1,3556,3415,3556,794,12,unknown_family,u_Others_12
